period_id_mnth,item,sop_family,size,brand,color,line,linegroup,plant,quantity,cogs,revenue
2021-11-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,44184.810000000000000000000000,964996.25040000000000000000000000,1378566.07200000000000000000000000
2021-11-01,Item 10507,Popular Products,Small,Pine Top,Yellow,P - 2 Small Yellow,Small Format Lines,Phoenix,440.00000000000000000000000,5605.6000000000000000000000000,8008.0000000000000000000000000
2021-11-01,Item 10509,Popular Products,Small,Cave Creek,Yellow,P - 2 Small Yellow,Small Format Lines,Phoenix,1063.00000000000000000000000,13542.6200000000000000000000000,19346.6000000000000000000000000
2021-11-01,Item 10530,Popular Products,Medium,Private Label,Blue,P - 8 Medium Blue,Medium Format Lines,Phoenix,1846.080000000000000000000000,34447.85280000000000000000000000,49198.03200000000000000000000000
2021-11-01,Item 10546,Popular Products,Small,Pine Top,Red,P - 1 Small Red,Small Format Lines,Phoenix,39.00000000000000000000000,496.8600000000000000000000000,709.8000000000000000000000000
2021-11-01,Item 10607,Popular Products,Small,Private Label,Blue,P - 3 Small Blue,Small Format Lines,Phoenix,435.00000000000000000000000,5541.9000000000000000000000000,7917.0000000000000000000000000
2021-11-01,Item 10651,Popular Products,Extra Large,Cave Creek,Blue,A - 18 Ex Lrg Blue,Ex. Lrg. Format Lines,Atlanta,1162.00000000000000000000000,27492.9200000000000000000000000,39275.6000000000000000000000000
2021-11-01,Item 10962,Popular Products,Small,Pine Top,Red,P - 1 Small Red,Small Format Lines,Phoenix,165.00000000000000000000000,2102.1000000000000000000000000,3003.0000000000000000000000000
2021-11-01,Item 11025,Popular Products,Medium,Pine Top,Red,P - 6 Medium Red,Medium Format Lines,Phoenix,7840.00000000000000000000000,146294.4000000000000000000000000,208936.0000000000000000000000000
2021-11-01,Item 11052,Popular Products,Small,Pine Top,Black,P - 4 Small Black,Small Format Lines,Phoenix,5467.00000000000000000000000,69649.5800000000000000000000000,99499.4000000000000000000000000
2021-11-01,Item 11132,Popular Products,Medium,Cave Creek,Red,P - 6 Medium Red,Medium Format Lines,Phoenix,6624.00000000000000006624000,123603.8400000000000012360384000,176529.6000000000000017652960000
2021-11-01,Item 11167,Popular Products,Small,Snowflake,White,P - 5 Small White,Small Format Lines,Phoenix,470.00000000000000000000000,5987.8000000000000000000000000,8554.0000000000000000000000000
2021-11-01,Item 11226,Popular Products,Extra Large,Private Label,Yellow,A - 17 Ex Lrg Yellow,Ex. Lrg. Format Lines,Atlanta,720.00000000000000000000000,17035.2000000000000000000000000,24336.0000000000000000000000000
2021-11-01,Item 11298,Popular Products,Medium,Pine Top,Black,P - 9 Medium Black,Medium Format Lines,Phoenix,27370.00000000000000000000000,510724.2000000000000000000000000,729410.5000000000000000000000000
2021-11-01,Item 11314,Popular Products,Large,Private Label,Blue,A - 13 Large Blue,Large Format Lines,Atlanta,29664.250000000000000000000000,647867.22000000000000000000000000,925524.60000000000000000000000000
2021-11-01,Item 11391,Popular Products,Extra Large,Pine Top,Black,A - 19 Ex Lrg Black,Ex. Lrg. Format Lines,Atlanta,5475.00000000000000000000000,129538.5000000000000000000000000,185055.0000000000000000000000000
2021-11-01,Item 11401,Popular Products,Large,Cave Creek,Yellow,A - 12 Large Yellow,Large Format Lines,Atlanta,2627.00000000000000000000000,57373.6800000000000000000000000,81962.4000000000000000000000000
2021-11-01,Item 11408,Popular Products,Small,Pine Top,Yellow,P - 2 Small Yellow,Small Format Lines,Phoenix,8244.170000000000000000000000,105030.72580000000000000000000000,150043.89400000000000000000000000
2021-11-01,Item 11418,Popular Products,Medium,Cave Creek,White,P - 10 Medium White,Medium Format Lines,Phoenix,224.00000000000000000000000,4179.8400000000000000000000000,5969.6000000000000000000000000
2021-11-01,Item 11421,Popular Products,Medium,Pine Top,Blue,P - 8 Medium Blue,Medium Format Lines,Phoenix,8832.00000000000000000000000,164805.1200000000000000000000000,235372.8000000000000000000000000
2021-11-01,Item 11430,Popular Products,Medium,Pine Top,Red,P - 6 Medium Red,Medium Format Lines,Phoenix,1272.00000000000000000000000,23735.5200000000000000000000000,33898.8000000000000000000000000
2021-11-01,Item 11486,Popular Products,Large,Cave Creek,White,A - 15 Large White,Large Format Lines,Atlanta,5390.00000000000000000000000,117717.6000000000000000000000000,168168.0000000000000000000000000
2021-11-01,Item 11593,Popular Products,Small,Private Label,White,P - 5 Small White,Small Format Lines,Phoenix,180.00000000000000000000000,2293.2000000000000000000000000,3276.0000000000000000000000000
2021-11-01,Item 11608,Popular Products,Large,Pine Top,Red,A - 11 Large Red,Large Format Lines,Atlanta,10438.00000000000000000000000,227965.9200000000000000000000000,325665.6000000000000000000000000
2021-11-01,Item 11671,Popular Products,Medium,Pine Top,Yellow,P - 7 Medium Yellow,Medium Format Lines,Phoenix,580.080000000000000000000000,10824.29280000000000000000000000,15459.13200000000000000000000000
2021-11-01,Item 11699,Popular Products,Small,Snowflake,Blue,P - 3 Small Blue,Small Format Lines,Phoenix,2893.830000000000000000000000,36867.39420000000000000000000000,52667.70600000000000000000000000
2021-11-01,Item 11711,Popular Products,Extra Large,Cave Creek,Blue,A - 18 Ex Lrg Blue,Ex. Lrg. Format Lines,Atlanta,23180.330000000000000000000000,548446.60780000000000000000000000,783495.15400000000000000000000000
2021-11-01,Item 11787,Popular Products,Medium,Cave Creek,Yellow,P - 7 Medium Yellow,Medium Format Lines,Phoenix,128349.00000000000000000000000,2394992.3400000000000000000000000,3420500.8500000000000000000000000
2021-11-01,Item 11807,Popular Products,Small,Cave Creek,Yellow,P - 2 Small Yellow,Small Format Lines,Phoenix,2541.920000000000000000000000,32384.06080000000000000000000000,46262.94400000000000000000000000
2021-11-01,Item 11823,Popular Products,Extra Large,Cave Creek,Yellow,A - 17 Ex Lrg Yellow,Ex. Lrg. Format Lines,Atlanta,1804.920000000000000000000000,42704.40720000000000000000000000,61006.29600000000000000000000000
2021-11-01,Item 11844,Popular Products,Extra Large,Pine Top,Black,A - 19 Ex Lrg Black,Ex. Lrg. Format Lines,Atlanta,5302.00000000000000005302000,125445.3200000000000012544532000,179207.6000000000000017920760000
2021-11-01,Item 12004,Popular Products,Large,Cave Creek,Blue,A - 13 Large Blue,Large Format Lines,Atlanta,4581.00000000000000000000000,100049.0400000000000000000000000,142927.2000000000000000000000000
2021-11-01,Item 12024,Popular Products,Medium,Cave Creek,Yellow,P - 7 Medium Yellow,Medium Format Lines,Phoenix,47903.00000000000000000000000,893869.9800000000000000000000000,1276614.9500000000000000000000000
2021-11-01,Item 12042,Popular Products,Small,Cave Creek,Red,P - 1 Small Red,Small Format Lines,Phoenix,187.00000000000000000000000,2382.3800000000000000000000000,3403.4000000000000000000000000
2021-11-01,Item 12155,Popular Products,Medium,Snowflake,White,P - 10 Medium White,Medium Format Lines,Phoenix,41872.00000000000000000000000,781331.5200000000000000000000000,1115888.8000000000000000000000000
2021-11-01,Item 12157,Popular Products,Medium,Cave Creek,White,P - 10 Medium White,Medium Format Lines,Phoenix,4430.00000000000000000000000,82663.8000000000000000000000000,118059.5000000000000000000000000
2021-11-01,Item 12224,Popular Products,Small,Cave Creek,Black,P - 4 Small Black,Small Format Lines,Phoenix,70.00000000000000000000000,891.8000000000000000000000000,1274.0000000000000000000000000
2021-11-01,Item 12256,Popular Products,Medium,Cave Creek,Black,P - 9 Medium Black,Medium Format Lines,Phoenix,346.00000000000000000000000,6456.3600000000000000000000000,9220.9000000000000000000000000
2021-11-01,Item 12278,Popular Products,Medium,Snowflake,Yellow,P - 7 Medium Yellow,Medium Format Lines,Phoenix,28.99999999999999999971000,541.1399999999999999945886000,772.8499999999999999922715000
2021-11-01,Item 12575,Popular Products,Small,Pine Top,White,P - 5 Small White,Small Format Lines,Phoenix,200.00000000000000000000000,2548.0000000000000000000000000,3640.0000000000000000000000000
2021-11-01,Item 12632,Popular Products,Small,Pine Top,Black,P - 4 Small Black,Small Format Lines,Phoenix,14246.00000000000000000000000,181494.0400000000000000000000000,259277.2000000000000000000000000
2021-11-01,Item 12894,Popular Products,Extra Large,Snowflake,Black,A - 19 Ex Lrg Black,Ex. Lrg. Format Lines,Atlanta,218.00000000000000000000000,5157.8800000000000000000000000,7368.4000000000000000000000000
2021-11-01,Item 12965,Popular Products,Medium,Snowflake,Red,P - 6 Medium Red,Medium Format Lines,Phoenix,26826.00000000000000000000000,500573.1600000000000000000000000,714912.9000000000000000000000000
2021-11-01,Item 13065,Popular Products,Large,Snowflake,Black,A - 14 Large Black,Large Format Lines,Atlanta,204.00000000000000000000000,4455.3600000000000000000000000,6364.8000000000000000000000000
2021-11-01,Item 13113,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,1375.00000000000000000000000,30030.0000000000000000000000000,42900.0000000000000000000000000
2021-11-01,Item 13145,Popular Products,Small,Snowflake,Blue,P - 3 Small Blue,Small Format Lines,Phoenix,30800.00000000000000000000000,392392.0000000000000000000000000,560560.0000000000000000000000000
2021-11-01,Item 13260,Popular Products,Small,Cave Creek,Yellow,P - 2 Small Yellow,Small Format Lines,Phoenix,177.330000000000000000000000,2259.18420000000000000000000000,3227.40600000000000000000000000
2021-11-01,Item 13303,Popular Products,Medium,Snowflake,White,P - 10 Medium White,Medium Format Lines,Phoenix,922.00000000000000000000000,17204.5200000000000000000000000,24571.3000000000000000000000000
2021-11-01,Item 13317,Popular Products,Large,Snowflake,Black,A - 14 Large Black,Large Format Lines,Atlanta,20617.00000000000000000000000,450275.2800000000000000000000000,643250.4000000000000000000000000
2021-11-01,Item 13375,Popular Products,Large,Cave Creek,Blue,A - 13 Large Blue,Large Format Lines,Atlanta,388.00000000000000000000000,8473.9200000000000000000000000,12105.6000000000000000000000000
2021-11-01,Item 13420,Popular Products,Extra Large,Pine Top,Red,A - 16 Ex Lrg Red,Ex. Lrg. Format Lines,Atlanta,3588.00000000000000000000000,84892.0800000000000000000000000,121274.4000000000000000000000000
2021-11-01,Item 13612,Popular Products,Small,Pine Top,Yellow,P - 2 Small Yellow,Small Format Lines,Phoenix,12421.00000000000000000000000,158243.5400000000000000000000000,226062.2000000000000000000000000
2021-11-01,Item 13708,Popular Products,Small,Pine Top,Black,P - 4 Small Black,Small Format Lines,Phoenix,70.00000000000000000000000,891.8000000000000000000000000,1274.0000000000000000000000000
2021-11-01,Item 13796,Popular Products,Extra Large,Snowflake,Blue,A - 18 Ex Lrg Blue,Ex. Lrg. Format Lines,Atlanta,1588.99999999999999998411000,37595.7399999999999996240426000,53708.1999999999999994629180000
2021-11-01,Item 13864,Popular Products,Small,Cave Creek,Blue,P - 3 Small Blue,Small Format Lines,Phoenix,3586.00000000000000003586000,45685.6400000000000004568564000,65265.2000000000000006526520000
2021-11-01,Item 13887,Popular Products,Medium,Cave Creek,Red,P - 6 Medium Red,Medium Format Lines,Phoenix,100.00000000000000000000000,1866.0000000000000000000000000,2665.0000000000000000000000000
2021-11-01,Item 13908,Popular Products,Small,Snowflake,Black,P - 4 Small Black,Small Format Lines,Phoenix,675.00000000000000000000000,8599.5000000000000000000000000,12285.0000000000000000000000000
2021-11-01,Item 13923,Popular Products,Large,Pine Top,Red,A - 11 Large Red,Large Format Lines,Atlanta,648.330000000000000000000000,14159.52720000000000000000000000,20227.89600000000000000000000000
2021-11-01,Item 13946,Popular Products,Small,Snowflake,Red,P - 1 Small Red,Small Format Lines,Phoenix,18999.169999999999999810008300,242049.42579999999999757950574200,345784.89399999999999654215106000
2021-11-01,Item 14004,Popular Products,Large,Cave Creek,Red,A - 11 Large Red,Large Format Lines,Atlanta,4000.00000000000000000000000,87360.0000000000000000000000000,124800.0000000000000000000000000
2021-11-01,Item 14017,Popular Products,Large,Private Label,White,A - 15 Large White,Large Format Lines,Atlanta,478.00000000000000000000000,10439.5200000000000000000000000,14913.6000000000000000000000000
2021-11-01,Item 14023,Popular Products,Medium,Snowflake,White,P - 10 Medium White,Medium Format Lines,Phoenix,770.00000000000000000000000,14368.2000000000000000000000000,20520.5000000000000000000000000
2021-11-01,Item 14062,Popular Products,Medium,Cave Creek,Blue,P - 8 Medium Blue,Medium Format Lines,Phoenix,303.00000000000000000000000,5653.9800000000000000000000000,8074.9500000000000000000000000
2021-11-01,Item 14064,Popular Products,Medium,Cave Creek,Blue,P - 8 Medium Blue,Medium Format Lines,Phoenix,530.00000000000000000000000,9889.8000000000000000000000000,14124.5000000000000000000000000
2021-11-01,Item 14161,Popular Products,Large,Snowflake,Yellow,A - 12 Large Yellow,Large Format Lines,Atlanta,44.00000000000000000000000,960.9600000000000000000000000,1372.8000000000000000000000000
2021-11-01,Item 14174,Popular Products,Small,Private Label,Yellow,P - 2 Small Yellow,Small Format Lines,Phoenix,560.00000000000000000000000,7134.4000000000000000000000000,10192.0000000000000000000000000
2021-11-01,Item 14188,Popular Products,Large,Private Label,Yellow,A - 12 Large Yellow,Large Format Lines,Atlanta,252.00000000000000000000000,5503.6800000000000000000000000,7862.4000000000000000000000000
2021-11-01,Item 14298,Popular Products,Large,Private Label,Black,A - 14 Large Black,Large Format Lines,Atlanta,477.00000000000000000000000,10417.6800000000000000000000000,14882.4000000000000000000000000
2021-11-01,Item 14340,Popular Products,Large,Cave Creek,Blue,A - 13 Large Blue,Large Format Lines,Atlanta,801.00000000000000000000000,17493.8400000000000000000000000,24991.2000000000000000000000000
2021-11-01,Item 14391,Popular Products,Extra Large,Cave Creek,Red,A - 16 Ex Lrg Red,Ex. Lrg. Format Lines,Atlanta,61.00000000000000000000000,1443.2600000000000000000000000,2061.8000000000000000000000000
2021-12-01,Item 00033,Popular Products,Extra Large,Private Label,Red,A - 16 Ex Lrg Red,Ex. Lrg. Format Lines,Atlanta,1226.00000000000000000000000,29007.1600000000000000000000000,41438.8000000000000000000000000
2021-12-01,Item 00048,Popular Products,Large,Pine Top,Blue,A - 13 Large Blue,Large Format Lines,Atlanta,448.00000000000000000000000,9784.3200000000000000000000000,13977.6000000000000000000000000
2021-12-01,Item 00177,Popular Products,Extra Large,Cave Creek,Red,A - 16 Ex Lrg Red,Ex. Lrg. Format Lines,Atlanta,2695.00000000000000000000000,63763.7000000000000000000000000,91091.0000000000000000000000000
2021-12-01,Item 00190,Popular Products,Small,Pine Top,Blue,P - 3 Small Blue,Small Format Lines,Phoenix,5665.00000000000000000000000,72172.1000000000000000000000000,103103.0000000000000000000000000
2021-12-01,Item 00228,Popular Products,Small,Snowflake,White,P - 5 Small White,Small Format Lines,Phoenix,3289.00000000000000000000000,41901.8600000000000000000000000,59859.8000000000000000000000000
2021-12-01,Item 00235,Popular Products,Medium,Snowflake,Blue,P - 8 Medium Blue,Medium Format Lines,Phoenix,20159.170000000000000000000000,376170.11220000000000000000000000,537241.88050000000000000000000000
2021-12-01,Item 00347,Popular Products,Large,Pine Top,White,A - 15 Large White,Large Format Lines,Atlanta,120.00000000000000000000000,2620.8000000000000000000000000,3744.0000000000000000000000000
2021-12-01,Item 00373,Popular Products,Large,Snowflake,Black,A - 14 Large Black,Large Format Lines,Atlanta,848.00000000000000000000000,18520.3200000000000000000000000,26457.6000000000000000000000000
2021-12-01,Item 00383,Popular Products,Large,Private Label,Yellow,A - 12 Large Yellow,Large Format Lines,Atlanta,48056.00000000000000000000000,1049543.0400000000000000000000000,1499347.2000000000000000000000000
2021-12-01,Item 00398,Popular Products,Extra Large,Pine Top,Black,A - 19 Ex Lrg Black,Ex. Lrg. Format Lines,Atlanta,124.92000000000000000000000,2955.6072000000000000000000000,4222.2960000000000000000000000
2021-12-01,Item 00562,Popular Products,Extra Large,Pine Top,White,A - 20 Ex Lrg White,Ex. Lrg. Format Lines,Atlanta,945.00000000000000000000000,22358.7000000000000000000000000,31941.0000000000000000000000000
2021-12-01,Item 00591,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,86367.50000000000000000000000,1886266.2000000000000000000000000,2694666.0000000000000000000000000
2021-12-01,Item 00660,Popular Products,Extra Large,Private Label,Blue,A - 18 Ex Lrg Blue,Ex. Lrg. Format Lines,Atlanta,1118.00000000000000000000000,26451.8800000000000000000000000,37788.4000000000000000000000000
2021-12-01,Item 00760,Popular Products,Extra Large,Private Label,Red,A - 16 Ex Lrg Red,Ex. Lrg. Format Lines,Atlanta,1463.50000000000000000000000,34626.4100000000000000000000000,49466.3000000000000000000000000
2021-12-01,Item 00830,Popular Products,Large,Private Label,Black,A - 14 Large Black,Large Format Lines,Atlanta,1615.00000000000000000000000,35271.6000000000000000000000000,50388.0000000000000000000000000
2021-12-01,Item 00863,Popular Products,Extra Large,Pine Top,Yellow,A - 17 Ex Lrg Yellow,Ex. Lrg. Format Lines,Atlanta,3001.99999999999999996998000,71027.3199999999999992897268000,101467.5999999999999989853240000
2021-12-01,Item 01054,Popular Products,Extra Large,Pine Top,Blue,A - 18 Ex Lrg Blue,Ex. Lrg. Format Lines,Atlanta,4918.50000000000000000000000,116371.7100000000000000000000000,166245.3000000000000000000000000
2021-12-01,Item 01117,Popular Products,Medium,Private Label,Red,P - 6 Medium Red,Medium Format Lines,Phoenix,450.00000000000000000000000,8397.0000000000000000000000000,11992.5000000000000000000000000
2021-12-01,Item 01143,Popular Products,Medium,Pine Top,Yellow,P - 7 Medium Yellow,Medium Format Lines,Phoenix,5448.00000000000000000000000,101659.6800000000000000000000000,145189.2000000000000000000000000
2021-12-01,Item 01214,Popular Products,Large,Pine Top,Blue,A - 13 Large Blue,Large Format Lines,Atlanta,3015.170000000000000000000000,65851.31280000000000000000000000,94073.30400000000000000000000000
2021-12-01,Item 01235,Popular Products,Large,Cave Creek,White,A - 15 Large White,Large Format Lines,Atlanta,461.00000000000000000000000,10068.2400000000000000000000000,14383.2000000000000000000000000
2021-12-01,Item 01269,Popular Products,Medium,Snowflake,Black,P - 9 Medium Black,Medium Format Lines,Phoenix,1120.00000000000000000000000,20899.2000000000000000000000000,29848.0000000000000000000000000
2021-12-01,Item 01279,Popular Products,Small,Cave Creek,White,P - 5 Small White,Small Format Lines,Phoenix,1010.00000000000000000000000,12867.4000000000000000000000000,18382.0000000000000000000000000
2021-12-01,Item 01411,Popular Products,Large,Cave Creek,Black,A - 14 Large Black,Large Format Lines,Atlanta,2499.00000000000000000000000,54578.1600000000000000000000000,77968.8000000000000000000000000
2021-12-01,Item 01460,Popular Products,Large,Private Label,Blue,A - 13 Large Blue,Large Format Lines,Atlanta,1920.670000000000000000000000,41947.43280000000000000000000000,59924.90400000000000000000000000
2021-12-01,Item 01474,Popular Products,Medium,Pine Top,Black,P - 9 Medium Black,Medium Format Lines,Phoenix,67616.00000000000000000000000,1261714.5600000000000000000000000,1801966.4000000000000000000000000
2021-12-01,Item 01642,Popular Products,Large,Snowflake,Red,A - 11 Large Red,Large Format Lines,Atlanta,1971.00000000000000000000000,43046.6400000000000000000000000,61495.2000000000000000000000000
2021-12-01,Item 01667,Popular Products,Extra Large,Cave Creek,White,A - 20 Ex Lrg White,Ex. Lrg. Format Lines,Atlanta,3200.00000000000000000000000,75712.0000000000000000000000000,108160.0000000000000000000000000
2021-12-01,Item 01822,Popular Products,Medium,Snowflake,Yellow,P - 7 Medium Yellow,Medium Format Lines,Phoenix,50869.670000000000000000000000,949228.04220000000000000000000000,1355676.70550000000000000000000000
2021-12-01,Item 01860,Popular Products,Medium,Private Label,White,P - 10 Medium White,Medium Format Lines,Phoenix,1807.00000000000000000000000,33718.6200000000000000000000000,48156.5500000000000000000000000
2021-12-01,Item 01965,Popular Products,Small,Private Label,Black,P - 4 Small Black,Small Format Lines,Phoenix,387.00000000000000000000000,4930.3800000000000000000000000,7043.4000000000000000000000000
2021-12-01,Item 01969,Popular Products,Large,Snowflake,Red,A - 11 Large Red,Large Format Lines,Atlanta,2420.170000000000000000000000,52856.51280000000000000000000000,75509.30400000000000000000000000
2021-12-01,Item 02000,Popular Products,Extra Large,Private Label,Yellow,A - 17 Ex Lrg Yellow,Ex. Lrg. Format Lines,Atlanta,696.920000000000000000000000,16489.12720000000000000000000000,23555.89600000000000000000000000
2021-12-01,Item 02239,Popular Products,Medium,Snowflake,White,P - 10 Medium White,Medium Format Lines,Phoenix,31208.170000000000000000000000,582344.45220000000000000000000000,831697.73050000000000000000000000
2021-12-01,Item 02255,Popular Products,Extra Large,Snowflake,Red,A - 16 Ex Lrg Red,Ex. Lrg. Format Lines,Atlanta,28049.99999999999999971950000,663662.9999999999999933633700000,948089.9999999999999905191000000
2021-12-01,Item 02261,Popular Products,Extra Large,Snowflake,Blue,A - 18 Ex Lrg Blue,Ex. Lrg. Format Lines,Atlanta,8123.00000000000000000000000,192190.1800000000000000000000000,274557.4000000000000000000000000
2021-12-01,Item 02345,Popular Products,Large,Snowflake,Yellow,A - 12 Large Yellow,Large Format Lines,Atlanta,66463.80000000000000000000000,1451569.3920000000000000000000000,2073670.5600000000000000000000000
2021-12-01,Item 02439,Popular Products,Large,Snowflake,Yellow,A - 12 Large Yellow,Large Format Lines,Atlanta,24777.00000000000000000000000,541129.6800000000000000000000000,773042.4000000000000000000000000
2021-12-01,Item 02450,Popular Products,Small,Snowflake,Yellow,P - 2 Small Yellow,Small Format Lines,Phoenix,49083.380000000000000000000000,625322.26120000000000000000000000,893317.51600000000000000000000000
2021-12-01,Item 02711,Popular Products,Small,Snowflake,Blue,P - 3 Small Blue,Small Format Lines,Phoenix,715.00000000000000000000000,9109.1000000000000000000000000,13013.0000000000000000000000000
2021-12-01,Item 02736,Popular Products,Extra Large,Private Label,White,A - 20 Ex Lrg White,Ex. Lrg. Format Lines,Atlanta,720.00000000000000000000000,17035.2000000000000000000000000,24336.0000000000000000000000000
2021-12-01,Item 02782,Popular Products,Medium,Private Label,Blue,P - 8 Medium Blue,Medium Format Lines,Phoenix,582.00000000000000000000000,10860.1200000000000000000000000,15510.3000000000000000000000000
2021-12-01,Item 02975,Popular Products,Large,Pine Top,Black,A - 14 Large Black,Large Format Lines,Atlanta,5714.00000000000000000000000,124793.7600000000000000000000000,178276.8000000000000000000000000
2021-12-01,Item 03005,Popular Products,Extra Large,Snowflake,Red,A - 16 Ex Lrg Red,Ex. Lrg. Format Lines,Atlanta,8866.750000000000000000000000,209787.30500000000000000000000000,299696.15000000000000000000000000
2021-12-01,Item 03050,Popular Products,Small,Pine Top,Blue,P - 3 Small Blue,Small Format Lines,Phoenix,402.00000000000000000000000,5121.4800000000000000000000000,7316.4000000000000000000000000
2021-12-01,Item 03056,Popular Products,Small,Snowflake,Red,P - 1 Small Red,Small Format Lines,Phoenix,65626.00000000000000000000000,836075.2400000000000000000000000,1194393.2000000000000000000000000
2021-12-01,Item 03247,Popular Products,Medium,Private Label,White,P - 10 Medium White,Medium Format Lines,Phoenix,544.00000000000000000000000,10151.0400000000000000000000000,14497.6000000000000000000000000
2021-12-01,Item 03277,Popular Products,Small,Pine Top,Black,P - 4 Small Black,Small Format Lines,Phoenix,187.00000000000000000000000,2382.3800000000000000000000000,3403.4000000000000000000000000
2021-12-01,Item 03306,Popular Products,Extra Large,Pine Top,Red,A - 16 Ex Lrg Red,Ex. Lrg. Format Lines,Atlanta,5791.00000000000000000000000,137015.0600000000000000000000000,195735.8000000000000000000000000
2021-12-01,Item 03367,Popular Products,Large,Private Label,White,A - 15 Large White,Large Format Lines,Atlanta,2614.00000000000000000000000,57089.7600000000000000000000000,81556.8000000000000000000000000
2021-12-01,Item 03372,Popular Products,Medium,Cave Creek,Black,P - 9 Medium Black,Medium Format Lines,Phoenix,3009.00000000000000003009000,56147.9400000000000005614794000,80189.8500000000000008018985000
2021-12-01,Item 03476,Popular Products,Medium,Cave Creek,Black,P - 9 Medium Black,Medium Format Lines,Phoenix,168.00000000000000000000000,3134.8800000000000000000000000,4477.2000000000000000000000000
2021-12-01,Item 03609,Popular Products,Large,Snowflake,Yellow,A - 12 Large Yellow,Large Format Lines,Atlanta,93167.170000000000000000000000,2034770.99280000000000000000000000,2906815.70400000000000000000000000
2021-12-01,Item 03617,Popular Products,Extra Large,Cave Creek,White,A - 20 Ex Lrg White,Ex. Lrg. Format Lines,Atlanta,1992.00000000000000000000000,47130.7200000000000000000000000,67329.6000000000000000000000000
2021-12-01,Item 03619,Popular Products,Small,Cave Creek,Red,P - 1 Small Red,Small Format Lines,Phoenix,2358.00000000000000000000000,30040.9200000000000000000000000,42915.6000000000000000000000000
2021-12-01,Item 03810,Popular Products,Medium,Cave Creek,Yellow,P - 7 Medium Yellow,Medium Format Lines,Phoenix,3624.00000000000000000000000,67623.8400000000000000000000000,96579.6000000000000000000000000
2021-12-01,Item 03843,Popular Products,Large,Snowflake,Black,A - 14 Large Black,Large Format Lines,Atlanta,43509.00000000000000000000000,950236.5600000000000000000000000,1357480.8000000000000000000000000
2021-12-01,Item 04011,Popular Products,Small,Snowflake,Black,P - 4 Small Black,Small Format Lines,Phoenix,72.00000000000000000000000,917.2800000000000000000000000,1310.4000000000000000000000000
2021-12-01,Item 04326,Popular Products,Medium,Snowflake,Yellow,P - 7 Medium Yellow,Medium Format Lines,Phoenix,844.00000000000000000000000,15749.0400000000000000000000000,22492.6000000000000000000000000
2021-12-01,Item 04474,Popular Products,Large,Pine Top,White,A - 15 Large White,Large Format Lines,Atlanta,2856.00000000000000000000000,62375.0400000000000000000000000,89107.2000000000000000000000000
2021-12-01,Item 04500,Popular Products,Medium,Private Label,Yellow,P - 7 Medium Yellow,Medium Format Lines,Phoenix,64803.00000000000000000000000,1209223.9800000000000000000000000,1726999.9500000000000000000000000
2021-12-01,Item 04517,Popular Products,Medium,Snowflake,Blue,P - 8 Medium Blue,Medium Format Lines,Phoenix,2720.170000000000000000000000,50758.37220000000000000000000000,72492.53050000000000000000000000
2021-12-01,Item 04522,Popular Products,Extra Large,Snowflake,Yellow,A - 17 Ex Lrg Yellow,Ex. Lrg. Format Lines,Atlanta,152.00000000000000000000000,3596.3200000000000000000000000,5137.6000000000000000000000000
2021-12-01,Item 04529,Popular Products,Medium,Pine Top,White,P - 10 Medium White,Medium Format Lines,Phoenix,9329.00000000000000000000000,174079.1400000000000000000000000,248617.8500000000000000000000000
2021-12-01,Item 04627,Popular Products,Small,Pine Top,Yellow,P - 2 Small Yellow,Small Format Lines,Phoenix,18226.00000000000000000000000,232199.2400000000000000000000000,331713.2000000000000000000000000
2021-12-01,Item 04654,Popular Products,Small,Private Label,Black,P - 4 Small Black,Small Format Lines,Phoenix,772.00000000000000000000000,9835.2800000000000000000000000,14050.4000000000000000000000000
2021-12-01,Item 04678,Popular Products,Extra Large,Cave Creek,Yellow,A - 17 Ex Lrg Yellow,Ex. Lrg. Format Lines,Atlanta,278.00000000000000000000000,6577.4800000000000000000000000,9396.4000000000000000000000000
2021-12-01,Item 04767,Popular Products,Large,Pine Top,Red,A - 11 Large Red,Large Format Lines,Atlanta,12900.00000000000000000000000,281736.0000000000000000000000000,402480.0000000000000000000000000
2021-12-01,Item 04785,Popular Products,Small,Snowflake,Yellow,P - 2 Small Yellow,Small Format Lines,Phoenix,26012.169999999999999739878300,331395.04579999999999668604954200,473421.49399999999999526578506000
2021-12-01,Item 04825,Popular Products,Large,Snowflake,Yellow,A - 12 Large Yellow,Large Format Lines,Atlanta,104660.830000000000000000000000,2285792.52720000000000000000000000,3265417.89600000000000000000000000
2021-12-01,Item 04831,Popular Products,Medium,Private Label,Red,P - 6 Medium Red,Medium Format Lines,Phoenix,196603.20000000000000000000000,3668615.7120000000000000000000000,5239475.2800000000000000000000000
2021-12-01,Item 04856,Popular Products,Large,Pine Top,White,A - 15 Large White,Large Format Lines,Atlanta,8684.910000000000000000000000,189678.43440000000000000000000000,270969.19200000000000000000000000
2021-12-01,Item 05008,Popular Products,Medium,Snowflake,Blue,P - 8 Medium Blue,Medium Format Lines,Phoenix,880.00000000000000000000000,16420.8000000000000000000000000,23452.0000000000000000000000000
